asserted_class,control,core_accepted,failure_reasons,gate_status,hard_gates_passed,identity_passed,identity_prediction,identity_probability,seed,source_class,source_file
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,50,normal_machining,1_1
normal_machining,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,51,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,51,normal_machining,1_1
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,51,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,52,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,52,normal_machining,1_1
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,52,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,53,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,53,normal_machining,1_1
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,53,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,54,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,54,normal_machining,1_1
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,54,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,55,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,55,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,55,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,56,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,56,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,56,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,57,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,57,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,57,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,58,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,58,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,58,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,59,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,59,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,59,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,60,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,60,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,60,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,61,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,61,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,61,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,62,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,62,normal_machining,1_1
base_imbalance,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,62,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,63,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,63,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,63,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,64,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,64,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,64,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,65,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,65,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,65,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,66,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,66,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,66,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,67,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,67,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,67,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,68,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,68,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,68,normal_machining,1_1
normal_machining,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,69,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,69,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,69,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,70,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,70,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,70,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,71,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,71,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,71,normal_machining,1_1
normal_machining,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,72,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,72,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,72,normal_machining,1_1
normal_machining,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,73,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,73,normal_machining,1_1
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,73,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,74,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,74,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,74,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,75,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,75,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,75,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,76,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,76,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,76,normal_machining,1_1
normal_machining,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,77,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,77,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,77,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,78,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,78,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,78,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,79,normal_machining,1_1
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,79,normal_machining,1_1
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,79,normal_machining,1_1
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,80,normal_machining,1_1
